"PROLIFIC_PID","exp_cond","type","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,42,0.33,2,"TTHTTHTTTT",3,"TTTTHHTTTH",20,30,1
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,93,0.58,8,"HTHTHHHHHH",7,"TTHHHHHHHT",80,70,0
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,57,0.52,3,"HTTTTHTTTH",4,"THHHTHTTTT",30,40,1
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,27,0.32,1,"TTHTTTTTTT",3,"TTTTTHHHTT",10,30,0.85
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,83,0.43,5,"HTHTHTHTHT",7,"THTHHHHHHT",50,70,1
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,59,0.44,3,"TTTHHTHTTT",4,"THTHHTTTTH",30,40,1
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,65,0.47,7,"HHHTTHHTHH",4,"TTHHTHHTTT",70,40,0.166666666666667
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,84,0.51,6,"HHTHHTHHTT",8,"HTHHHTHHHH",60,80,1
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,56,0.4,6,"HHHTHTTHHT",5,"HHHTHTTTHT",60,50,0.4
"5bef84ed4cdbdf000196a3f7","individual","none","1",1,"468","1",19,"United States",1,77,0.72,8,"HHHHHHTTHH",7,"HHHTHHHHTT",80,70,0.3
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,27,0.4,6,"HHHTHTTHHT",1,"TTTTTTTTHT",60,10,0.66
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,35,0.44,3,"TTTHHTHTTT",4,"TTTHHHTTTH",30,40,0.5
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,33,0.52,3,"HTTTTHTTTH",4,"HHTTTTHHTT",30,40,0.3
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,31,0.33,2,"TTHTTHTTTT",4,"TTTHTHHTTH",20,40,0.55
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,47,0.51,6,"HHTHHTHHTT",3,"TTTHTHTTHT",60,30,0.433333333333333
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,82,0.72,8,"HHHHHHTTHH",8,"HHHHHHTTHH",80,80,NA
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,32,0.32,1,"TTHTTTTTTT",5,"TTTTHHHHHT",10,50,0.55
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,60,0.58,8,"HTHTHHHHHH",3,"HTTTTTHHTT",80,30,0.4
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,46,0.43,5,"HTHTHTHTHT",4,"THTTHHTTHT",50,40,0.4
"5bfe381a6fe16d00016767ba","contest10","none","2",1,"218","2",21,"Vietnam",0,55,0.47,7,"HHHTTHHTHH",5,"HHHTHTTHTT",70,50,0.75
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,50,0.52,3,"HTTTTHTTTH",7,"HHHHHHTTTH",30,70,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,70,0.58,8,"HTHTHHHHHH",6,"HTHTHTHHTH",80,60,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,55,0.51,6,"HHTHHTHHTT",5,"TTTHHHHTHT",60,50,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,25,0.44,3,"TTTHHTHTTT",2,"TTTTHTTHTT",30,20,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,60,0.47,7,"HHHTTHHTHH",5,"THTTTTHHHH",70,50,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,60,0.43,5,"HTHTHTHTHT",7,"HTHTHHHTHH",50,70,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,75,0.72,8,"HHHHHHTTHH",7,"THHHHHTHHT",80,70,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,35,0.33,2,"TTHTTHTTTT",5,"TTHHTHTHHT",20,50,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,30,0.32,1,"TTHTTTTTTT",5,"TTHTHHHHTT",10,50,0.5
"5c200288987ab800019b3386","contest10","none","2",1,"1117","2",19,"United States",0,40,0.4,6,"HHHTHTTHHT",3,"HTHHTTTTTT",60,30,0.666666666666667
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,83,0.72,6,"TTHTHTHHHH",10,"HHHHHHHHHH",60,100,0.575
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,79,0.68,8,"HTHTHHHHHH",8,"HHTTHHHHHH",80,80,NA
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,78,0.46,9,"THHHHHHHHH",5,"HTHTHHHTTT",90,50,0.3
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,51,0.69,5,"THTHHTHTTH",5,"HTHHTHHTTT",50,50,NA
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,45,0.37,3,"HTTTTTTTHH",6,"HTHTTHHHTH",30,60,0.5
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,40,0.56,4,"TTTHHTTTHH",4,"HHTTHTTTHT",40,40,NA
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,64,0.74,7,"HHTTHHHTHH",6,"HHTTHTHTHH",70,60,0.6
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,50,0.64,5,"THHHTHTTTH",5,"HHHTTTHHTT",50,50,NA
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,61,0.48,8,"HHHTHHTHHH",4,"HHHTTTTTTH",80,40,0.475
"5c47febdc41b2a000183b95a","contest10","none","2",1,"215","1",23,"United States",1,28,0.39,3,"TTHHTTTTTH",2,"THTTTTTTTH",30,20,0.2
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,60,0.69,5,"THTHHTHTTH",7,"TTHHHHTHHH",50,70,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,50,0.56,4,"TTTHHTTTHH",6,"THTHHHTHTH",40,60,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,50,0.46,9,"THHHHHHHHH",2,"TTTTHHTTTT",90,20,0.571428571428571
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,70,0.72,6,"TTHTHTHHHH",8,"HHHHHHHHTT",60,80,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,70,0.68,8,"HTHTHHHHHH",6,"TTHHTTHHHH",80,60,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,65,0.64,5,"THHHTHTTTH",8,"HTHHTHHHHH",50,80,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,25,0.37,3,"HTTTTTTTHH",2,"TTTTHTTHTT",30,20,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,35,0.39,3,"TTHHTTTTTH",4,"HTHHTTTTHT",30,40,0.5
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,50,0.48,8,"HHHTHHTHHH",3,"TTHTTTTHHT",80,30,0.6
"5c5aecc774a76f0001a25ced","contest10","none","2",1,"459","1",33,"United States",0,75,0.74,7,"HHTTHHHTHH",8,"HHHHHTHHHT",70,80,0.5
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,60,0.62,5,"THTHTTHTHH",7,"THHHTHTHHH",50,70,0.5
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,50,0.61,6,"TTHHHHHHTT",6,"HHHTTHHTTH",60,60,NA
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,35,0.46,3,"TTTTHTTHTH",4,"THHHTTHTTT",30,40,0.5
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,40,0.61,4,"THTHTTHTHT",4,"HHHTTTHTTT",40,40,NA
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,41,0.42,4,"TTTHHHTTHT",3,"THTTTHHTTT",40,30,0
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,25,0.26,1,"TTTTTTTTTH",4,"HTHTTHTTTH",10,40,0.5
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,20,0.39,1,"TTTTHTTTTT",4,"TTTHTTHHHT",10,40,0.333333333333333
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,40,0.32,5,"THHTHTTTHH",3,"TTHHTHTTTT",50,30,0.5
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,59,0.53,6,"THHHHTHTTH",6,"HHTHHTHHTT",60,60,NA
"5c707357011e2900019d3707","individual","none","1",1,"142","1",25,"United States",0,40,0.32,4,"HHTTHTTHTT",4,"THTTTHHTTH",40,40,NA
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,30,0.32,4,"HHTTHTTHTT",3,"THHTTTTHTT",40,30,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,61,0.42,4,"TTTHHHTTHT",6,"TTTHTHHHHH",40,60,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,33,0.62,5,"THTHTTHTHH",3,"THTTHTTTTH",50,30,0.85
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,30,0.32,5,"THHTHTTTHH",3,"THTHHTTTTT",50,30,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,30,0.46,3,"TTTTHTTHTH",3,"TTTHTHHTTT",30,30,NA
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,24,0.53,6,"THHHHTHTTH",3,"HHHTTTTTTT",60,30,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,50,0.61,6,"TTHHHHHHTT",5,"THTTHTHHTH",60,50,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,50,0.61,4,"THTHTTHTHT",5,"TTHTTHHHHT",40,50,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,50,0.39,1,"TTTTHTTTTT",5,"THTTTHTHHH",10,50,1
"5c70d7c442a5070001a2e98b","individual","none","2",0,"133","5",25,"Ukraine",0,29,0.26,1,"TTTTTTTTTH",4,"HHTTTTTTHH",10,40,0.633333333333333
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,30,0.32,1,"TTHTTTTTTT",5,"TTHHTHHHTT",10,50,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,40,0.33,2,"TTHTTHTTTT",6,"THTHHHHTTH",20,60,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,65,0.58,8,"HTHTHHHHHH",5,"THHHTHHTTT",80,50,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,50,0.47,7,"HHHTTHHTHH",3,"TTTTHTTTHH",70,30,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,45,0.4,6,"HHHTHTTHHT",3,"THTTHTHTTT",60,30,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,45,0.51,6,"HHTHHTHHTT",3,"THTTHTTTHT",60,30,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,40,0.44,3,"TTTHHTHTTT",5,"THHHHTTTTH",30,50,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,80,0.72,8,"HHHHHHTTHH",8,"HHTHHHHHHT",80,80,NA
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,50,0.52,3,"HTTTTHTTTH",7,"HTTHTHHHHH",30,70,0.5
"5c7b6cdbca5d980001408d75","contest10","none","2",1,"233","1",19,"United States",0,40,0.43,5,"HTHTHTHTHT",3,"HTTHTTTHTT",50,30,0.5
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,80,0.53,6,"THHHHTHTTH",9,"HHHHHHHHHT",60,90,0.666666666666667
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,60,0.61,6,"TTHHHHHHTT",6,"THHTHTHTHH",60,60,NA
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,25,0.46,3,"TTTTHTTHTH",2,"THTTTTTHTT",30,20,0.5
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,40,0.39,1,"TTTTHTTTTT",6,"THHTHTHTHH",10,60,0.6
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,40,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,25,0.26,1,"TTTTTTTTTH",3,"TTHTTTTTHH",10,30,0.75
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,45,0.32,5,"THHTHTTTHH",3,"HTTTTTHTHT",50,30,0.25
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,30,0.32,4,"HHTTHTTHTT",2,"HTTTTTTTTH",40,20,0.5
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,60,0.62,5,"THTHTTHTHH",7,"TTHHHTHHHH",50,70,0.5
"5c7f70d92b725b0016778962","contest10","none","1",0,"171","1",19,"United States",0,75,0.61,4,"THTHTTHTHT",9,"HHHTHHHHHH",40,90,0.7
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,54,0.56,4,"TTTHHTTTHH",5,"THTHHTHHTT",40,50,1
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,70,0.46,9,"THHHHHHHHH",5,"HTHHTTHHTT",90,50,0.5
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,64,0.37,3,"HTTTTTTTHH",5,"HHHTHTHTTT",30,50,1
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,48,0.72,6,"TTHTHTHHHH",6,"HTTHTTHHHH",60,60,NA
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,76,0.74,7,"HHTTHHHTHH",6,"HTHHHHHTTT",70,60,0
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,43,0.64,5,"THHHTHTTTH",5,"TTTHHHHTHT",50,50,NA
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,66,0.48,8,"HHHTHHTHHH",4,"THHHTTTTHT",80,40,0.35
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,52,0.39,3,"TTHHTTTTTH",5,"THHHTHTHTT",30,50,1
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,65,0.69,5,"THTHHTHTTH",9,"HHHHHHHTHH",50,90,0.375
"5c97e4737518b90017a30bda","crowd10","expert","3",1,"219","2",21,"United States",1,81,0.68,8,"HTHTHHHHHH",8,"THHHHHHHHT",80,80,NA
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,75,0.68,8,"HTHTHHHHHH",7,"HTHHTHHTHH",80,70,0.5
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,75,0.48,8,"HHHTHHTHHH",7,"THHHHTHHHT",80,70,0.5
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,70,0.46,9,"THHHHHHHHH",6,"THHHHTTTHH",90,60,0.666666666666667
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,35,0.37,3,"HTTTTTTTHH",4,"HTTHHTTTTH",30,40,0.5
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,70,0.74,7,"HHTTHHHTHH",7,"THHHHTHTHH",70,70,NA
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,55,0.64,5,"THHHTHTTTH",6,"HTTTTHHHHH",50,60,0.5
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,60,0.56,4,"TTTHHTTTHH",8,"THHHHHHHHT",40,80,0.5
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,30,0.39,3,"TTHHTTTTTH",3,"HTTTTTHHTT",30,30,NA
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,55,0.69,5,"THTHHTHTTH",6,"HTTHHTHHHT",50,60,0.5
"5cc67bf2e44c720016ae8c16","individual","none","1",1,"155","2",21,"United States",0,7,0.72,6,"TTHTHTHHHH",8,"HHHTHHHHHT",60,80,0
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,50,0.47,5,"THTHTHHTTH",5,"HTTHTHTHHT",50,50,NA
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,67,0.52,7,"HHTHHHHTTH",6,"HTHHHTTTHH",70,60,0.3
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,70,0.68,5,"HTHHTTHTHT",9,"THHHHHHHHH",50,90,0.5
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,46,0.47,4,"TTHTHHTHTT",6,"THTHHHHTTH",40,60,0.3
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,53,0.44,5,"HTHHTHTHTT",6,"TTTHHHHTHH",50,60,0.3
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,50,0.47,5,"HHTTTHTHHT",5,"THHHTHTTHT",50,50,NA
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,60,0.6,6,"HHTHTHHTHT",6,"HTTTTHHHHH",60,60,NA
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,45,0.52,6,"HTHTTTHHHH",3,"THHTHTTTTT",60,30,0.5
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,18,0.26,2,"TTTHHTTTTT",2,"TTHTTTTTTH",20,20,NA
"5cee09961c409d00151e98cb","individual","none","1",1,"359","1",22,"United States",1,25,0.28,3,"HTTTTTTHTH",2,"TTHTTTTTTH",30,20,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,55,0.68,5,"HTHHTTHTHT",6,"HTHTTHHTHH",50,60,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,50,0.44,5,"HTHHTHTHTT",5,"THTHHTHTTH",50,50,NA
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,65,0.52,7,"HHTHHHHTTH",6,"HHHTHTTHHT",70,60,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,45,0.47,5,"THTHTHHTTH",4,"TTTTTHHHTH",50,40,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,40,0.26,2,"TTTHHTTTTT",6,"THHTTTHHHH",20,60,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,40,0.47,5,"HHTTTHTHHT",3,"THTHTHTTTT",50,30,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,35,0.47,4,"TTHTHHTHTT",3,"THTTTHTHTT",40,30,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,20,0.28,3,"HTTTTTTHTH",1,"TTTHTTTTTT",30,10,0.5
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,55,0.52,6,"HTHTTTHHHH",4,"THHTHTTTTH",60,40,0.25
"5cfa6dcc3066e60001d77aa8","individual","none","1",1,"201","1",20,"United States",1,75,0.6,6,"HHTHTHHTHT",9,"HHTHHHHHHH",60,90,0.5
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,60,0.51,6,"HHTHHTHHTT",6,"HHHTTTHHTH",60,60,NA
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,25,0.33,2,"TTHTTHTTTT",3,"HTTTHTTTTH",20,30,0.5
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,65,0.58,8,"HTHTHHHHHH",6,"THHHHTTHHT",80,60,0.75
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,45,0.4,6,"HHHTHTTHHT",3,"HHTTTTTHTT",60,30,0.5
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,55,0.47,7,"HHHTTHHTHH",5,"HTHTHHHTTT",70,50,0.75
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,30,0.44,3,"TTTHHTHTTT",3,"TTTTHHTHTT",30,30,NA
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,40,0.43,5,"HTHTHTHTHT",3,"TTTTHTHHTT",50,30,0.5
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,73,0.72,8,"HHHHHHTTHH",7,"THHTHHHTHH",80,70,0.7
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,40,0.52,3,"HTTTTHTTTH",5,"THTTHTHTHH",30,50,0.5
"5d09db7514de190001842c93","crowd10","expert","3",1,"298","1",20,"United States",0,14,0.32,1,"TTHTTTTTTT",2,"HTTTTTHTTT",10,20,0.4
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,80,0.62,5,"THTHTTHTHH",6,"TTTHHHHTHH",50,60,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,100,0.46,3,"TTTTHTTHTH",9,"HHHHHHHHTH",30,90,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,100,0.39,1,"TTTTHTTTTT",4,"HTTHTHTTTH",10,40,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,60,0.61,6,"TTHHHHHHTT",6,"THHTHHTHTH",60,60,NA
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,20,0.53,6,"THHHHTHTTH",5,"HHHTTTHTHT",60,50,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,100,0.42,4,"TTTHHHTTHT",6,"THTTTHHHHH",40,60,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,0,0.32,5,"THHTHTTTHH",3,"HTTTTTHHTT",50,30,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,80,0.26,1,"TTTTTTTTTH",2,"TTTTHTTHTT",10,20,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,0,0.32,4,"HHTTHTTHTT",1,"TTHTTTTTTT",40,10,1
"5d165c4e2656ba0001e290c4","crowd10","expert","3",1,"403","1",21,"United States",0,40,0.61,4,"THTHTTHTHT",4,"HHHTTTHTTT",40,40,NA
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,30,0.53,6,"THHHHTHTTH",2,"TTHHTTTTTT",60,20,0.75
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,45,0.42,4,"TTTHHHTTHT",5,"THTTTHHTHH",40,50,0.5
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,35,0.32,5,"THHTHTTTHH",3,"TTTHTTHTHT",50,30,0.75
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,35,0.32,4,"HHTTHTTHTT",3,"TTHHTHTTTT",40,30,0.5
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,50,0.62,5,"THTHTTHTHH",5,"THTHHTHTHT",50,50,NA
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,20,0.26,1,"TTTTTTTTTH",2,"TTHTTTHTTT",10,20,1
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,50,0.61,4,"THTHTTHTHT",7,"THTHTHHHHH",40,70,0.333333333333333
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,58,0.46,3,"TTTTHTTHTH",6,"HTTTTHHHHH",30,60,0.933333333333333
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,19,0.39,1,"TTTTHTTTTT",5,"HHTHTHTTTH",10,50,0.225
"5d1aadf961a40900171f6931","individual","none","3",0,"400","2",21,"Peru",0,70,0.61,6,"TTHHHHHHTT",7,"HHHHHTHTTH",60,70,1
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,34,0.44,5,"HTHHTHTHTT",8,"THHHHHHHHT",50,80,0
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,23,0.47,5,"THTHTHHTTH",5,"HHTTHHTTTH",50,50,NA
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,61,0.6,6,"HHTHTHHTHT",5,"THHHHTTTTH",60,50,0
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,10,0.28,3,"HTTTTTTHTH",1,"HTTTTTTTTT",30,10,1
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,41,0.47,5,"HHTTTHTHHT",3,"THTHTTTTTH",50,30,0.45
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,32,0.26,2,"TTTHHTTTTT",3,"TTTHTTTHTH",20,30,1
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,11,0.47,4,"TTHTHHTHTT",6,"HHHHTTHTHT",40,60,0
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,49,0.68,5,"HTHHTTHTHT",7,"HTHTHTHHHH",50,70,0
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,47,0.52,7,"HHTHHHHTTH",5,"TTHHHTTTHH",70,50,1
"5d278cc85e946f001b305b46","individual","none","1",1,"331","2",26,"United States",1,58,0.52,6,"HTHTTTHHHH",8,"HHHHTHHHHT",60,80,0
