"PROLIFIC_PID","exp_cond","quiz","quiz_correct","Duration..in.seconds.","clarity","age","Nationality","Gender","xi","prob_heads","hnum","common_flips","hnum_priv","private_flips","xi_shared","xi_private","imputed_omega"
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,24,0.33,2,"TTHTTHTTTT",3,"TTHHHTTTTT",20,30,0.4
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,40,0.51,6,"HHTHHTHHTT",4,"TTTTTHHTHH",60,40,1
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,40,0.47,7,"HHHTTHHTHH",5,"HHHHTTTTTH",70,50,1
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,30,0.44,3,"TTTHHTHTTT",3,"THTHHTTTTT",30,30,NA
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,15,0.32,1,"TTHTTTTTTT",2,"TTHTTHTTTT",10,20,0.5
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,65,0.52,3,"HTTTTHTTTH",7,"HTHHHTHHHT",30,70,0.875
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,43,0.4,6,"HHHTHTTHHT",5,"HTTTTHHHHT",60,50,1
"5e164449f46b13000baa397d","crowd5CG","3",1,"447","1",27,"United States",0,50,0.72,8,"HHHHHHTTHH",5,"HTTTTHHHHT",80,50,1
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,50,0.61,4,"THTHTTHTHT",9,"HHHTHHHHHH",40,90,0.2
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,50,0.32,5,"THHTHTTTHH",3,"HTTTTTHTHT",50,30,0
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,50,0.39,1,"TTTTHTTTTT",6,"THHTHTHTHH",10,60,0.8
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,55,0.53,6,"THHHHTHTTH",9,"HHHHHHHHHT",60,90,0
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,49,0.26,1,"TTTTTTTTTH",3,"TTHTTTTTHH",10,30,1
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,52,0.32,4,"HHTTHTTHTT",2,"HTTTTTTTTH",40,20,0
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,47,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,53,0.62,5,"THTHTTHTHH",7,"TTHHHTHHHH",50,70,0.15
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,42,0.46,3,"TTTTHTTHTH",2,"THTTTTTHTT",30,20,0
"5e2721b01160079464059b5c","crowd30CG","1",0,"144","2",28,"United States",1,54,0.61,6,"TTHHHHHHTT",6,"THHTHTHTHH",60,60,NA
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,70,0.48,8,"HHHTHHTHHH",7,"THHHHTHHHT",80,70,1
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,30,0.39,3,"TTHHTTTTTH",3,"HTTTTTHHTT",30,30,NA
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,50,0.56,4,"TTTHHTTTHH",8,"THHHHHHHHT",40,80,0.25
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,60,0.72,6,"TTHTHTHHHH",8,"HHHTHHHHHT",60,80,0
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,70,0.68,8,"HTHTHHHHHH",7,"HTHHTHHTHH",80,70,1
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,70,0.46,9,"THHHHHHHHH",6,"THHHHTTTHH",90,60,0.666666666666667
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,70,0.74,7,"HHTTHHHTHH",7,"THHHHTHTHH",70,70,NA
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,50,0.69,5,"THTHHTHTTH",6,"HTTHHTHHHT",50,60,0
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,50,0.64,5,"THHHTHTTTH",6,"HTTTTHHHHH",50,60,0
"5e28f6f3a9af590c5b97b2b9","crowd5CG","3",1,"269","2",19,"United States",0,30,0.37,3,"HTTTTTTTHH",4,"HTTHHTTTTH",30,40,0
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,45,0.32,5,"THHTHTTTHH",3,"THHTTTTHTT",50,30,0.25
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,55,0.62,5,"THTHTTHTHH",7,"THHTHTHHHH",50,70,0.25
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,37,0.32,4,"HHTTHTTHTT",3,"TTTTTTHHHT",40,30,0.3
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,65,0.53,6,"THHHHTHTTH",7,"THHHTHHHHT",60,70,0.5
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,12,0.26,1,"TTTTTTTTTH",2,"THHTTTTTTT",10,20,0.2
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,40,0.42,4,"TTTHHHTTHT",4,"TTTHTTHHHT",40,40,NA
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,40,0.46,3,"TTTTHTTHTH",5,"HTTTHHHTHT",30,50,0.5
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,8,0.39,1,"TTTTHTTTTT",6,"TTHHHHHHTT",10,60,0
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,60,0.61,4,"THTHTTHTHT",9,"HTHHHHHHHH",40,90,0.4
"5e2a4ad0e8a5c40ab6f047c5","crowd30CG","3",1,"264","2",19,"United States",1,65,0.61,6,"TTHHHHHHTT",7,"HHTHTHTHHH",60,70,0.5
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,30,0.32,4,"HHTTHTTHTT",2,"THTTTTTHTT",40,20,0.5
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,34,0.42,4,"TTTHHHTTHT",3,"TTHHHTTTTT",40,30,0.6
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,40,0.46,3,"TTTTHTTHTH",5,"HTHTHTHTTH",30,50,0.5
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,48,0.32,5,"THHTHTTTHH",4,"TTTHHTTTHH",50,40,0.2
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,50,0.53,6,"THHHHTHTTH",4,"HTTTTHHTTH",60,40,0.5
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,18,0.26,1,"TTTTTTTTTH",3,"HTTHTTHTTT",10,30,0.4
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,31,0.39,1,"TTTTHTTTTT",5,"HTHTHTTTHH",10,50,0.525
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,40,0.61,4,"THTHTTHTHT",4,"HTHTTTTHHT",40,40,NA
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,43,0.62,5,"THTHTTHTHH",4,"TTHTTHTHTH",50,40,0.7
"5e38a16710f1a60bb1e08ecf","crowd30CG","3",1,"222","1",28,"United States",1,70,0.61,6,"TTHHHHHHTT",8,"THHHHHHTHH",60,80,0.5
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,50,0.46,9,"THHHHHHHHH",3,"TTHTTHHTTT",90,30,0.666666666666667
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,80,0.74,7,"HHTTHHHTHH",10,"HHHHHHHHHH",70,100,0.333333333333333
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,49,0.56,4,"TTTHHTTTHH",5,"HTTHHHTTHT",40,50,0.9
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,60,0.69,5,"THTHHTHTTH",7,"HTHHHHTHHT",50,70,0.5
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,49,0.39,3,"TTHHTTTTTH",6,"THHTHHTHTH",30,60,0.633333333333333
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,70,0.64,5,"THHHTHTTTH",8,"HTTHHHHHHH",50,80,0.666666666666667
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,60,0.72,6,"TTHTHTHHHH",6,"HHHTHTHHTT",60,60,NA
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,81,0.68,8,"HTHTHHHHHH",8,"THHTHHHHHH",80,80,NA
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,53,0.37,3,"HTTTTTTTHH",6,"HTTHTHHHHT",30,60,0.766666666666667
"5e39ae3487243b1c74d14f9f","crowd10CG","3",1,"243","1",31,"United States",1,80,0.48,8,"HHHTHHTHHH",8,"HTTHHHHHHH",80,80,NA
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,40,0.37,3,"HTTTTTTTHH",5,"HHHTHTHTTT",30,50,0.5
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,68,0.46,9,"THHHHHHHHH",5,"HTHHTTHHTT",90,50,0.55
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,70,0.69,5,"THTHHTHTTH",9,"HHHHHHHTHH",50,90,0.5
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,75,0.68,8,"HTHTHHHHHH",8,"THHHHHHHHT",80,80,NA
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,57,0.74,7,"HHTTHHHTHH",6,"HTHHHHHTTT",70,60,1
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,49,0.56,4,"TTTHHTTTHH",5,"THTHHTHHTT",40,50,0.9
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,50,0.64,5,"THHHTHTTTH",5,"TTTHHHHTHT",50,50,NA
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,59,0.72,6,"TTHTHTHHHH",6,"HTTHTTHHHH",60,60,NA
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,47,0.39,3,"TTHHTTTTTH",5,"THHHTHTHTT",30,50,0.85
"5e39d872793a082024d9cf18","crowd5CG","3",1,"523","1",39,"United States",0,60,0.48,8,"HHHTHHTHHH",4,"THHHTTTTHT",80,40,0.5
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,51,0.61,4,"THTHTTHTHT",4,"HTHTTTTHHT",40,40,NA
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,44,0.39,1,"TTTTHTTTTT",5,"HTHTHTTTHH",10,50,0.85
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,59,0.62,5,"THTHTTHTHH",4,"TTHTTHTHTH",50,40,0
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,53,0.46,3,"TTTTHTTHTH",5,"HTHTHTHTTH",30,50,1
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,44,0.42,4,"TTTHHHTTHT",3,"TTHHHTTTTT",40,30,0
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,47,0.32,4,"HHTTHTTHTT",2,"THTTTTTHTT",40,20,0
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,60,0.53,6,"THHHHTHTTH",4,"HTTTTHHTTH",60,40,0
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,54,0.32,5,"THHTHTTTHH",4,"TTTHHTTTHH",50,40,0
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,57,0.26,1,"TTTTTTTTTH",3,"HTTHTTHTTT",10,30,1
"5e3a1f06bba7e623f17f5669","individual","1",1,"231","1",40,"United States",1,47,0.61,6,"TTHHHHHHTT",8,"THHHHHHTHH",60,80,0
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,85,0.58,8,"HTHTHHHHHH",9,"HHHHHHTHHH",80,90,0.5
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,50,0.43,5,"HTHTHTHTHT",5,"HTHTHTTTHH",50,50,NA
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,50,0.52,3,"HTTTTHTTTH",6,"HHTHTTHTHH",30,60,0.666666666666667
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,50,0.4,6,"HHHTHTTHHT",4,"THHTHTTTHT",60,40,0.5
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,50,0.44,3,"TTTHHTHTTT",7,"THTTHHHHHH",30,70,0.5
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,50,0.51,6,"HHTHHTHHTT",5,"HTTHHHTTTH",60,50,1
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,40,0.33,2,"TTHTTHTTTT",4,"HTTTHTHHTT",20,40,1
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,20,0.32,1,"TTHTTTTTTT",3,"HTTTHTTTTH",10,30,0.5
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,85,0.72,8,"HHHHHHTTHH",9,"HTHHHHHHHH",80,90,0.5
"5e45cacefd4b630bbdba2f86","individual","1",1,"286","1",29,"United States",0,55,0.47,7,"HHHTTHHTHH",4,"HHTHTTTTHT",70,40,0.5
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,40,0.26,2,"TTTHHTTTTT",4,"TTHHTTTTHH",20,40,1
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,50,0.68,5,"HTHHTTHTHT",4,"HTTHTTHTTH",50,40,0
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,35,0.52,6,"HTHTTTHHHH",4,"THHHTTTTTH",60,40,1
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,45,0.44,5,"HTHHTHTHTT",4,"HTHTTTHHTT",50,40,0.5
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,23,0.28,3,"HTTTTTTHTH",1,"TTTTTTHTTT",30,10,0.35
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,48,0.47,5,"HHTTTHTHHT",4,"HTTHTTTHHT",50,40,0.2
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,70,0.6,6,"HHTHTHHTHT",8,"HHTHHHHTHH",60,80,0.5
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,55,0.47,4,"TTHTHHTHTT",5,"TTHHTHHTTH",40,50,1
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,70,0.52,7,"HHTHHHHTTH",7,"HHHHHTHTTH",70,70,NA
"5e4ef4b624196533f5056604","crowd30CG","3",1,"211","2",19,"United States",1,55,0.47,5,"THTHTHHTTH",7,"HHHHTTHHTH",50,70,0.25
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,18,0.47,4,"TTHTHHTHTT",6,"HHHTTTHHHT",40,60,0
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,82,0.6,6,"HHTHTHHTHT",6,"HHHTHHTHTT",60,60,NA
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,26,0.44,5,"HTHHTHTHTT",3,"TTTTHTHHTT",50,30,1
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,20,0.52,6,"HTHTTTHHHH",6,"TTHHTTHHHH",60,60,NA
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,38,0.47,5,"HHTTTHTHHT",5,"HHHTHTTHTT",50,50,NA
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,50,0.26,2,"TTTHHTTTTT",1,"TTHTTTTTTT",20,10,0
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,21,0.68,5,"HTHHTTHTHT",8,"HHHHTHHHHT",50,80,0
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,39,0.52,7,"HHTHHHHTTH",8,"HHTTHHHHHH",70,80,0
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,63,0.28,3,"HTTTTTTHTH",3,"HTTHHTTTTT",30,30,NA
"5e52148e9a302e245eb71caf","crowd10CG","1",0,"219","2",22,"United States",1,50,0.47,5,"THTHTHHTTH",5,"THHTTHTTHH",50,50,NA
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,30,0.72,6,"TTHTHTHHHH",6,"HTTHTTHHHH",60,60,NA
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,30,0.56,4,"TTTHHTTTHH",5,"THTHHTHHTT",40,50,0
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,60,0.69,5,"THTHHTHTTH",9,"HHHHHHHTHH",50,90,0.25
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,90,0.46,9,"THHHHHHHHH",5,"HTHHTTHHTT",90,50,0
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,40,0.37,3,"HTTTTTTTHH",5,"HHHTHTHTTT",30,50,0.5
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,50,0.39,3,"TTHHTTTTTH",5,"THHHTHTHTT",30,50,1
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,80,0.74,7,"HHTTHHHTHH",6,"HTHHHHHTTT",70,60,0
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,90,0.68,8,"HTHTHHHHHH",8,"THHHHHHHHT",80,80,NA
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,60,0.64,5,"THHHTHTTTH",5,"TTTHHHHTHT",50,50,NA
"5e53e22ea0002e3e73720f65","crowd10CG","3",1,"614","1",23,"United States",1,70,0.48,8,"HHHTHHTHHH",4,"THHHTTTTHT",80,40,0.25
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,60,0.64,5,"THHHTHTTTH",6,"THHTHHTHHT",50,60,1
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,80,0.48,8,"HHHTHHTHHH",6,"HTTTTHHHHH",80,60,0
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,40,0.37,3,"HTTTTTTTHH",4,"THTHHTTTHT",30,40,1
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,40,0.56,4,"TTTHHTTTHH",4,"HHHTTHTTTT",40,40,NA
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,80,0.69,5,"THTHHTHTTH",8,"HHHHHTTHHH",50,80,1
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,80,0.74,7,"HHTTHHHTHH",8,"HHHTTHHHHH",70,80,1
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,80,0.72,6,"TTHTHTHHHH",8,"HHHTHHTHHH",60,80,1
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,80,0.68,8,"HTHTHHHHHH",8,"TTHHHHHHHH",80,80,NA
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,40,0.39,3,"TTHHTTTTTH",4,"HTHTTHHTTT",30,40,1
"5e55848380cd0958be0f654b","crowd10CG","3",1,"310","2",23,"United States",0,90,0.46,9,"THHHHHHHHH",2,"TTTTHTTTTH",90,20,0
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,68,0.4,6,"HHHTHTTHHT",5,"TTHHTTHHHT",60,50,0
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,75,0.47,7,"HHHTTHHTHH",3,"TTHHHTTTTT",70,30,0
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,84,0.72,8,"HHHHHHTTHH",6,"TTHHHHHTTH",80,60,0
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,60,0.51,6,"HHTHHTHHTT",4,"HHTHTTTTTH",60,40,0
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,40,0.52,3,"HTTTTHTTTH",5,"HTTHHTTHHT",30,50,0.5
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,36,0.32,1,"TTHTTTTTTT",6,"HHTHHHTTTH",10,60,0.52
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,36,0.44,3,"TTTHHTHTTT",4,"THTTTTTHHH",30,40,0.6
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,90,0.58,8,"HTHTHHHHHH",9,"HHTHHHHHHH",80,90,1
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,30,0.33,2,"TTHTTHTTTT",2,"TTTHHTTTTT",20,20,NA
"5e5bf32829348a3cb01ffaa1","crowd10CG","3",1,"549","2",NA,"United States",1,52,0.43,5,"HTHTHTHTHT",5,"HHTTHTHTTH",50,50,NA
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,50,0.44,5,"HTHHTHTHTT",3,"HHTTTTTTTH",50,30,0
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,20,0.47,5,"HHTTTHTHHT",2,"TTTHHTTTTT",50,20,1
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,70,0.52,7,"HHTHHHHTTH",2,"THTTTTTTHT",70,20,0
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,20,0.26,2,"TTTHHTTTTT",1,"TTTHTTTTTT",20,10,0
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,50,0.47,5,"THTHTHHTTH",4,"HTHTHHTTTT",50,40,0
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,80,0.6,6,"HHTHTHHTHT",9,"HHHHHHTHHH",60,90,0.666666666666667
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,60,0.52,6,"HTHTTTHHHH",6,"HTTHHTHHHT",60,60,NA
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,30,0.28,3,"HTTTTTTHTH",0,"TTTTTTTTTT",30,0,0
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,50,0.68,5,"HTHHTTHTHT",6,"HHTHHTHTHT",50,60,0
"5e5ee89299b03c22a97ff062","crowd10CG","3",1,"136","1",23,"United States",0,70,0.47,4,"TTHTHHTHTT",7,"HTHTHHHTHH",40,70,1
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,27,0.33,2,"TTHTTHTTTT",3,"TTTTHHTTTH",20,30,0.7
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,22,0.32,1,"TTHTTTTTTT",3,"TTTTTHHHTT",10,30,0.6
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,60,0.43,5,"HTHTHTHTHT",7,"THTHHHHHHT",50,70,0.5
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,51,0.47,7,"HHHTTHHTHH",4,"TTHHTHHTTT",70,40,0.633333333333333
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,66,0.51,6,"HHTHHTHHTT",8,"HTHHHTHHHH",60,80,0.3
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,74,0.58,8,"HTHTHHHHHH",7,"TTHHHHHHHT",80,70,0.6
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,36,0.44,3,"TTTHHTHTTT",4,"THTHHTTTTH",30,40,0.6
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,77,0.72,8,"HHHHHHTTHH",7,"HHHTHHHHTT",80,70,0.3
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,53,0.4,6,"HHHTHTTHHT",5,"HHHTHTTTHT",60,50,0.7
"5e61c57dc5c7450c344f2e82","crowd5CG","3",1,"335","2",25,"United States",1,37,0.52,3,"HTTTTHTTTH",4,"THHHTHTTTT",30,40,0.7
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,60,0.62,5,"THTHTTHTHH",6,"THHTHHHHTT",50,60,1
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,40,0.32,5,"THHTHTTTHH",4,"HTTTTTHTHH",50,40,1
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,50,0.61,4,"THTHTTHTHT",5,"TTHHTTTHHH",40,50,1
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,31,0.26,1,"TTTTTTTTTH",4,"TTHTTTHTHH",10,40,0.7
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,45,0.53,6,"THHHHTHTTH",5,"TTHHHTHTTH",60,50,1
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,35,0.39,1,"TTTTHTTTTT",6,"HTHTHHHTHT",10,60,0.5
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,20,0.32,4,"HHTTHTTHTT",1,"TTTTTTTTTH",40,10,0.666666666666667
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,28,0.42,4,"TTTHHHTTHT",2,"TTTHTTTHTT",40,20,0.6
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,79,0.61,6,"TTHHHHHHTT",8,"HHHHHHTTHH",60,80,0.95
"5e647d0ce35c88208fdbbb06","crowd10CG","3",1,"659","2",25,"United States",1,100,0.46,3,"TTTTHTTHTH",6,"HHTTTHHHHT",30,60,1
