session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5f96a4ba66f29a010413fa0b,5ec513570e821a440f878858,AWAITING REVIEW,2020-10-26 10:28:13.319000,2020-10-26 10:30:04.149000,110.83,21,45,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5f96a4c92e05640009da8f05,5eaee1fd7af2520426d8b9bd,AWAITING REVIEW,2020-10-26 10:28:25.389000,2020-10-26 10:31:25.202000,179.813,18,45,3,94,,6AB555FF,Korea,United Kingdom,Other,Korean,"English, French, Korean",Korea,Male,Yes
5f96a4d092991401569224bc,5f441ef39b93d2186e858aab,AWAITING REVIEW,2020-10-26 10:28:39.998000,2020-10-26 10:30:30.460000,110.462,40,20,0,100,,6AB555FF,United Kingdom,,Full-Time,,English,United Kingdom,Female,Yes
5f96a4e6f4461901564ca7b8,5efb5b569b33780a9344f242,AWAITING REVIEW,2020-10-26 10:28:54.405000,2020-10-26 10:31:38.862000,164.457,30,47,0,100,,6AB555FF,Netherlands,United Kingdom,Unemployed (and job seeking),Dutch,"Dutch, English",Netherlands,Female,Yes
5f96a4edcd595600098d20f3,5b28f5a944d0ee0001670694,AWAITING REVIEW,2020-10-26 10:29:04.789000,2020-10-26 10:36:17.550000,432.761,48,355,2,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f96a9f2b7b7320201f18a5b,5ecabd093cd0510651db7004,AWAITING REVIEW,2020-10-26 10:50:38.623000,2020-10-26 10:53:11.589000,152.966,18,54,0,100,,6AB555FF,United Kingdom,United Kingdom,DATA EXPIRED,English,English,United Kingdom,DATA EXPIRED,Yes
5f96a9f4b039ab01ad35eb89,5d37763a3cedb40001afecf5,AWAITING REVIEW,2020-10-26 10:50:33.953000,2020-10-26 10:52:32.950000,118.997,29,256,1,100,,6AB555FF,United Kingdom,United Kingdom,Full-Time,Urdu,"English, Hindi, Urdu",United Kingdom,Female,Yes
5f96aa0569c85600091172cd,5ea985311389ca099f0d6602,AWAITING REVIEW,2020-10-26 10:50:49.438000,2020-10-26 10:52:53.044000,123.606,18,115,1,100,,6AB555FF,Russian Federation,United Kingdom,Unemployed (and job seeking),Russian,"English, Russian",Russian Federation,Male,Yes
5f96aa0a3766e50155aaebcc,5f3353d70e39cc17449867bf,AWAITING REVIEW,2020-10-26 10:50:54.652000,2020-10-26 10:52:51.263000,116.611,22,63,0,100,,6AB555FF,Taiwan,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Male,Yes
5f96aa0b6a0b3a01fa111544,5f0c567648213f5a4c293b4d,RETURNED,2020-10-26 10:50:51.494000,,31879.797371,21,47,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f96aa0e5520cd01a826f276,5ea44ed32e1321000822b7db,AWAITING REVIEW,2020-10-26 10:50:56.427000,2020-10-26 10:54:03.822000,187.395,20,105,2,99,,6AB555FF,France,United Kingdom,Full-Time,French,"English, French, German",France,Male,Yes
5f96aa1fc0d07c01b47f63ce,5d77dd17856f69001adacef6,AWAITING REVIEW,2020-10-26 10:51:15.635000,2020-10-26 10:53:25.787000,130.152,27,32,1,99,,6AB555FF,United Kingdom,,Full-Time,English,English,United Kingdom,Female,Yes
5f96aa201bbe40010318a142,5aff33bae55f90000139f664,AWAITING REVIEW,2020-10-26 10:51:12.505000,2020-10-26 10:54:13.657000,181.152,33,265,1,100,,6AB555FF,Italy,United Kingdom,Other,Italian,"English, Italian",Italy,Male,Yes
5f96aa2327323901f906ce82,5f357cd27efd2954e9e39ced,AWAITING REVIEW,2020-10-26 10:51:18.227000,2020-10-26 10:53:20.010000,121.783,21,47,3,93,,6AB555FF,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United States,Female,Yes
5f96aa25302db701fb95cade,5ee0da54b18ae2447ddff833,AWAITING REVIEW,2020-10-26 10:51:17.894000,2020-10-26 10:53:07.947000,110.053,24,78,0,100,,6AB555FF,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,Yes
